"fips","route","county","state","before_reviewed","after_reviewed","new_county_or_regional","statewide_supplements","added_publishers","added_urls","added_publisher_types","added_coverage","candidate_count","candidate_urls_unapproved","candidate_evidence_urls","remaining_gap"
"28057","mississippi/itawamba","Itawamba County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28059","mississippi/jackson","Jackson County","Mississippi","1","3","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","2","[""https://wkrg.com/"",""https://wwltv.com/""]","[""https://www.wkrg.com/state-regional/mississippi-news/jackson-county-mississippi-deputies-arrest-man-after-six-hour-standoff/"",""https://www.wwltv.com/article/news/special-reports/nolan-wells/body-of-mississippi-teen-found-dead-on-island-sent-for-private-autopsy-attorney-says-nolan-wells-ben-crump/289-d06e6181-f431-4ffc-afa4-4aae4b813e73""]",""
"28061","mississippi/jasper","Jasper County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","2","[""https://snopes.com/"",""https://fox13memphis.com/""]","[""https://www.snopes.com/fact-check/tulane-university-monkeys/"",""https://www.fox13memphis.com/news/university-says-escaped-monkeys-in-mississippi-are-not-diseased/article_0808968c-1e1c-4c62-a2de-5b9ab6a5d532.html""]","No verified county or regional publisher yet; statewide supplement only"
"28063","mississippi/jefferson","Jefferson County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28065","mississippi/jefferson-davis","Jefferson Davis County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28067","mississippi/jones","Jones County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://darkhorsepressnow.com/""]","[""https://darkhorsepressnow.com/news/2026-09-10/teen-held-more-than-a-year-without-indictment-asks-mississippi-supreme-court-for-bail/""]","No verified county or regional publisher yet; statewide supplement only"
"28069","mississippi/kemper","Kemper County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28071","mississippi/lafayette","Lafayette County","Mississippi","1","3","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","2","[""https://fox13memphis.com/"",""https://wreg.com/""]","[""https://www.fox13memphis.com/news/tree-crashes-onto-mississippi-home/article_fdeeb357-3038-4026-a5e5-8ff7ebde52b9.html"",""https://wreg.com/news/local/woman-killed-in-lafayette-county-ms-house-fire/""]",""
"28073","mississippi/lamar","Lamar County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://wkrg.com/""]","[""https://www.wkrg.com/state-regional/mississippi-news/mississippi-tornado-destroys-homes-businesses-in-lamar-county/""]","No verified county or regional publisher yet; statewide supplement only"
"28075","mississippi/lauderdale","Lauderdale County","Mississippi","1","3","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]",""
"28077","mississippi/lawrence","Lawrence County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28079","mississippi/leake","Leake County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://usnews.com/""]","[""https://www.usnews.com/education/k12/mississippi/leake-county-high-school-11330""]","No verified county or regional publisher yet; statewide supplement only"
"28081","mississippi/lee","Lee County","Mississippi","1","3","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]",""
"28083","mississippi/leflore","Leflore County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://usnews.com/""]","[""https://www.usnews.com/education/best-high-schools/mississippi/districts/greenwood-leflore-county-school-district/leflore-county-alternative-school-433382""]","No verified county or regional publisher yet; statewide supplement only"
"28085","mississippi/lincoln","Lincoln County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28087","mississippi/lowndes","Lowndes County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://recyclingtoday.com/""]","[""https://www.recyclingtoday.com/news/aluminum-dynamics-selects-lowndes-county-mississippi-for-recycled-aluminum-slab-mill/""]","No verified county or regional publisher yet; statewide supplement only"
"28089","mississippi/madison","Madison County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","5","[""https://clarionledger.com/"",""https://supertalk.fm/"",""https://darkhorsepressnow.com/"",""https://datacenterdynamics.com/"",""https://aclu.org/""]","[""https://www.clarionledger.com/story/business/2025/03/07/amazon-web-services-expanding-madison-county-ms-data-center-campus/81914950007/"",""https://www.supertalk.fm/madison-county-gives-green-light-for-conference-center-hotel-project-to-move-forward/"",""https://darkhorsepressnow.com/news/2026-09-08/madison-county-approves-conference-center-250-room-hotel-at-prado-vista/"",""https://www.datacenterdynamics.com/en/news/aws-confirmed-as-company-behind-10bn-mississippi-data-center-development/"",""https://www.aclu.org/press-releases/landmark-consent-decree-provides-model-litigating-abusive-police-practices-rural""]","No verified county or regional publisher yet; statewide supplement only"
"28091","mississippi/marion","Marion County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://usnews.com/""]","[""https://www.usnews.com/education/k12/mississippi/east-marion-high-school-11354""]","No verified county or regional publisher yet; statewide supplement only"
"28093","mississippi/marshall","Marshall County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://wreg.com/""]","[""https://wreg.com/news/local/1-9b-electric-vehicle-battery-plant-planned-in-marshall-county-mississippi/""]","No verified county or regional publisher yet; statewide supplement only"
"28095","mississippi/monroe","Monroe County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://wjtv.com/""]","[""https://www.wjtv.com/news/state/mississippi-man-charged-with-poisoning-child-molestation/""]","No verified county or regional publisher yet; statewide supplement only"
"28097","mississippi/montgomery","Montgomery County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28099","mississippi/neshoba","Neshoba County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","3","[""https://clarionledger.com/"",""https://supertalk.fm/"",""https://newyorker.com/""]","[""https://www.clarionledger.com/story/news/politics/2026/06/14/neshoba-county-fair-2026-in-mississippi/90473765007/"",""https://www.supertalk.fm/3-million-secured-for-major-infrastructure-repairs-at-neshoba-county-lake/"",""https://www.newyorker.com/magazine/2023/10/09/among-the-cabin-fanatics-of-mississippis-giant-houseparty""]","No verified county or regional publisher yet; statewide supplement only"
"28101","mississippi/newton","Newton County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28103","mississippi/noxubee","Noxubee County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://star-telegram.com/""]","[""https://www.star-telegram.com/news/local/community/weatherford-star-telegram/wt-sports/article34371600.html""]","No verified county or regional publisher yet; statewide supplement only"
"28105","mississippi/oktibbeha","Oktibbeha County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://hechingerreport.org/""]","[""https://hechingerreport.org/what-happens-when-two-separate-and-unequal-school-districts-merge/""]","No verified county or regional publisher yet; statewide supplement only"
"28107","mississippi/panola","Panola County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://fox13memphis.com/""]","[""https://www.fox13memphis.com/news/mississippi-man-arrested-for-sexual-battery-molestation/article_cdf0b916-0968-11ef-814f-571c6371e9a7.html""]","No verified county or regional publisher yet; statewide supplement only"
"28109","mississippi/pearl-river","Pearl River County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://wgno.com/""]","[""https://wgno.com/mississippi/person-killed-in-pearl-river-county-crash/""]","No verified county or regional publisher yet; statewide supplement only"
"28111","mississippi/perry","Perry County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28113","mississippi/pike","Pike County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28115","mississippi/pontotoc","Pontotoc County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://wreg.com/""]","[""https://wreg.com/news/arrest-made-in-murders-of-pontotoc-county-mississippi-wife-and-husband/""]","No verified county or regional publisher yet; statewide supplement only"
"28117","mississippi/prentiss","Prentiss County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28119","mississippi/quitman","Quitman County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","2","[""https://actionnews5.com/"",""https://wreg.com/""]","[""https://www.actionnews5.com/2026/09/01/bus-driver-strike-leaves-mississippi-students-without-way-school/"",""https://wreg.com/news/body-of-missing-boater-recovered-after-multi-agency-search-in-mississippi/""]","No verified county or regional publisher yet; statewide supplement only"
"28121","mississippi/rankin","Rankin County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","2","[""https://atlantablackstar.com/"",""https://splcenter.org/""]","[""https://atlantablackstar.com/2026/08/31/ms-school-district-released-from-desegregation-order/"",""https://www.splcenter.org/resources/civil-rights-case-docket/splc-v-rcsd/""]","No verified county or regional publisher yet; statewide supplement only"
"28123","mississippi/scott","Scott County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28125","mississippi/sharkey","Sharkey County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28127","mississippi/simpson","Simpson County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28129","mississippi/smith","Smith County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28131","mississippi/stone","Stone County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","3","[""https://wwltv.com/"",""https://nola.com/"",""https://wdam.com/""]","[""https://www.wwltv.com/article/news/local/several-dead-after-train-van-collide-near-highway-49-in-mississippi/289-849a7563-fd87-4de3-ad85-d50c8c92b722"",""https://www.nola.com/news/gulf_coast/train-van-crash-wiggins-mississippi/article_a6c54e85-7b45-4642-b49c-4a5c4387419f.html"",""https://www.wdam.com/2026/08/07/wiggins-rallies-around-hood-industries-workers-after-mill-closure/""]","No verified county or regional publisher yet; statewide supplement only"
"28133","mississippi/sunflower","Sunflower County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28135","mississippi/tallahatchie","Tallahatchie County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28137","mississippi/tate","Tate County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","2","[""https://wsws.org/"",""https://wreg.com/""]","[""https://www.wsws.org/en/articles/2026/06/19/rngj-j19.html"",""https://wreg.com/news/mid-south/man-arrested-following-deadly-shooting-in-tate-county-ms/""]","No verified county or regional publisher yet; statewide supplement only"
"28139","mississippi/tippah","Tippah County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://wreg.com/""]","[""https://wreg.com/news/local/elon-musk-sends-500-generators-to-north-ms-residents/""]","No verified county or regional publisher yet; statewide supplement only"
"28141","mississippi/tishomingo","Tishomingo County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://clarionledger.com/""]","[""https://www.clarionledger.com/story/news/2026/01/26/winter-weather-ice-storm-deaths-in-mississippi/88304855007/""]","No verified county or regional publisher yet; statewide supplement only"
"28143","mississippi/tunica","Tunica County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","5","[""https://wreg.com/"",""https://fox13memphis.com/"",""https://commercialappeal.com/"",""https://al.com/"",""https://pokernews.com/""]","[""https://wreg.com/news/mid-south/investigation-underway-after-fatal-tunica-county-ms-shooting/"",""https://www.fox13memphis.com/news/tunica-park-closed-due-to-flooding/article_7412fc2b-764c-4192-81c0-13abf62d316c.html"",""https://www.commercialappeal.com/story/money/business/2025/09/05/sams-town-casino-tunica-mississippi-closing/85989626007/"",""https://www.al.com/news/2025/09/longtime-tunica-mississippi-casino-closing.html"",""https://www.pokernews.com/news/2026/08/mississippi-poker-championship-tunica-52266.htm""]","No verified county or regional publisher yet; statewide supplement only"
"28145","mississippi/union","Union County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28147","mississippi/walthall","Walthall County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","2","[""https://ap.org/"",""https://theadvocate.com/""]","[""https://www.ap.org/news-highlights/best-of-the-week/honorable-mention/2025/ap-analysis-shows-major-disaster-declarations-taking-longer-under-trump/"",""https://www.theadvocate.com/baton_rouge/entertainment_life/travel/2-new-firefly-species-at-lsu-and-where-to-see-them-in-la/article_689e5641-d107-41bc-ab84-1e3ceadac2eb.html""]","No verified county or regional publisher yet; statewide supplement only"
"28149","mississippi/warren","Warren County","Mississippi","1","3","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","3","[""https://clarionledger.com/"",""https://ijr.com/"",""https://datacenterdynamics.com/""]","[""https://www.clarionledger.com/story/entertainment/2026/06/17/things-you-should-know-about-mississippi-but-probably-dont/90258006007/"",""https://ijr.com/discover/storms-trigger-fallen-trees-across-warren-county-b1edc884"",""https://www.datacenterdynamics.com/en/news/amazon-to-build-3bn-data-center-campus-in-vicksburg-mississippi/""]",""
"28151","mississippi/washington","Washington County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28153","mississippi/wayne","Wayne County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28155","mississippi/webster","Webster County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28157","mississippi/wilkinson","Wilkinson County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://wbrz.com/""]","[""https://www.wbrz.com/news/wilkinson-county-deputies-arrest-mississippi-fugitive-wanted-on-burglary-assault-other-charges""]","No verified county or regional publisher yet; statewide supplement only"
"28159","mississippi/winston","Winston County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28161","mississippi/yalobusha","Yalobusha County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"28163","mississippi/yazoo","Yazoo County","Mississippi","0","2","[]","[""Mississippi Free Press"",""Mississippi Today""]","[""Mississippi Free Press"",""Mississippi Today""]","[""https://www.mississippifreepress.org/"",""https://mississippitoday.org/""]","[[""digital""],[""digital""]]","[""statewide"",""statewide""]","1","[""https://usnews.com/""]","[""https://www.usnews.com/education/best-high-schools/mississippi/districts/yazoo-county-school-district/yazoo-county-high-school-11462""]","No verified county or regional publisher yet; statewide supplement only"
"29001","missouri/adair","Adair County","Missouri","0","1","[]","[""Missouri Independent""]","[""Missouri Independent""]","[""https://missouriindependent.com""]","[[""digital""]]","[""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"29003","missouri/andrew","Andrew County","Missouri","0","1","[]","[""Missouri Independent""]","[""Missouri Independent""]","[""https://missouriindependent.com""]","[[""digital""]]","[""statewide""]","1","[""https://hoodline.com/""]","[""https://hoodline.com/2026/09/oregon-missouri-man-pleads-guilty-in-fatal-dwi-rollover-that-killed-savannah-woman/""]","No verified county or regional publisher yet; statewide supplement only"
"29005","missouri/atchison","Atchison County","Missouri","0","1","[]","[""Missouri Independent""]","[""Missouri Independent""]","[""https://missouriindependent.com""]","[[""digital""]]","[""statewide""]","2","[""https://kshb.com/"",""https://newspressnow.com/""]","[""https://www.kshb.com/news/local-news/nws-ef1-tornado-confirmed-in-belton-missouri-efu-reported-in-atchison-county-kansas"",""https://www.newspressnow.com/news/local_news/public_safety/st-joseph-motorcyclist-injured-in-atchison-county-crash/article_e23b1045-9f5a-498d-83f0-125e84f25555.html""]","No verified county or regional publisher yet; statewide supplement only"
"29007","missouri/audrain","Audrain County","Missouri","0","1","[]","[""Missouri Independent""]","[""Missouri Independent""]","[""https://missouriindependent.com""]","[[""digital""]]","[""statewide""]","1","[""https://komu.com/""]","[""https://www.komu.com/news/midmissourinews/health-desert-in-rural-mid-missouri-sees-hope-with-commitment-from-boone-health/article_486d27d2-9361-4960-a23d-cac39385bffd.html""]","No verified county or regional publisher yet; statewide supplement only"
"29009","missouri/barry","Barry County","Missouri","1","2","[]","[""Missouri Independent""]","[""Missouri Independent""]","[""https://missouriindependent.com""]","[[""digital""]]","[""statewide""]","2","[""https://news-leader.com/"",""https://ozarksfirst.com/""]","[""https://www.news-leader.com/story/news/crime/2026/05/21/missouri-cold-case-justin-hocutt-death-reopened/90175332007/"",""https://www.ozarksfirst.com/news/missouri-crash-cassville-fatality/""]",""
"29011","missouri/barton","Barton County","Missouri","0","1","[]","[""Missouri Independent""]","[""Missouri Independent""]","[""https://missouriindependent.com""]","[[""digital""]]","[""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"29013","missouri/bates","Bates County","Missouri","0","1","[]","[""Missouri Independent""]","[""Missouri Independent""]","[""https://missouriindependent.com""]","[[""digital""]]","[""statewide""]","2","[""https://wtkr.com/"",""https://hindustantimes.com/""]","[""https://www.wtkr.com/us-news/authorities-at-least-12-people-killed-in-plane-crash-in-western-missouri"",""https://www.hindustantimes.com/world-news/butler-missouri-plane-crash-update-aircraft-goes-down-south-of-kansas-city-metro-at-least-12-dead-101781459008825.html""]","No verified county or regional publisher yet; statewide supplement only"
